Name;K;M;M1;N;N1;T;X0;eps;h;n;r0;repetition;rho;sigma;tau;tipo;average;max;min;timeSGD
r0:5-rho:0.9-M:10-K:0.0007-tau:0.1-n:5;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,1;lagrange;183,9;578;58;0,837692673
r0:5-rho:0.9-M:10-K:0.0007-tau:0.1-n:4;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,1;lagrange;157,4;322;21;0,711936843
r0:5-rho:0.9-M:10-K:0.0007-tau:0.1-n:3;0,0007;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,1;lagrange;144,7;270;22;0,652275074
r0:5-rho:0.9-M:10-K:0.001-tau:1-n:8;0,001;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;1;lagrange;241,7;606;95;11.171.542.920.012.100
r0:5-rho:0.9-M:10-K:0.001-tau:1-n:7;0,001;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;1;lagrange;295,6;784;27;13.604.999.317.991.300
r0:5-rho:0.9-M:10-K:0.001-tau:1-n:6;0,001;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;1;lagrange;316,1;609;118;1.450.727.862.100.750
r0:5-rho:0.9-M:10-K:0.001-tau:1-n:5;0,001;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;1;lagrange;261;578;44;11.865.120.453.003.300
r0:5-rho:0.9-M:10-K:0.001-tau:1-n:4;0,001;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;1;lagrange;232;469;71;10.490.109.759.994.000
r0:5-rho:0.9-M:10-K:0.001-tau:1-n:3;0,001;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;1;lagrange;145,1;339;47;0,654694466
r0:5-rho:0.9-M:10-K:0.001-tau:0.5-n:8;0,001;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,5;lagrange;341,7;814;56;1.577.897.916.600.340
r0:5-rho:0.9-M:10-K:0.001-tau:0.5-n:7;0,001;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,5;lagrange;319,4;631;66;14.748.326.663.000.600
r0:5-rho:0.9-M:10-K:0.001-tau:0.5-n:6;0,001;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,5;lagrange;240,9;787;38;10.987.127.098.997.000
r0:5-rho:0.9-M:10-K:0.001-tau:0.5-n:5;0,001;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,5;lagrange;161,5;297;85;0,73273772
r0:5-rho:0.9-M:10-K:0.001-tau:0.5-n:4;0,001;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,5;lagrange;150,1;424;49;0,678455601
r0:5-rho:0.9-M:10-K:0.001-tau:0.5-n:3;0,001;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,5;lagrange;157,7;268;66;0,711772664
r0:5-rho:0.9-M:10-K:0.001-tau:0.1-n:8;0,001;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,1;lagrange;848,5;4999;69;39.688.680.406.994.500
r0:5-rho:0.9-M:10-K:0.001-tau:0.1-n:7;0,001;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,1;lagrange;313,4;1292;67;1.437.801.906.200.180
r0:5-rho:0.9-M:10-K:0.001-tau:0.1-n:6;0,001;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,1;lagrange;259,9;512;98;11.838.686.962.000.700
r0:5-rho:0.9-M:10-K:0.001-tau:0.1-n:5;0,001;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,1;lagrange;212;543;94;0,962990551
r0:5-rho:0.9-M:10-K:0.001-tau:0.1-n:4;0,001;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,1;lagrange;159,1;288;24;0,722684657
r0:5-rho:0.9-M:10-K:0.001-tau:0.1-n:3;0,001;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,1;lagrange;179,6;670;35;0,813820439
r0:5-rho:0.9-M:10-K:0-tau:1-n:8;0;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;1;lagrange;293,6;1094;83;13.488.743.455.993.200
r0:5-rho:0.9-M:10-K:0-tau:1-n:7;0;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;1;lagrange;414,1;1076;33;19.049.201.974.004.900
r0:5-rho:0.9-M:10-K:0-tau:1-n:6;0;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;1;lagrange;289,3;642;97;13.235.879.982.996.200
r0:5-rho:0.9-M:10-K:0-tau:1-n:5;0;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;1;lagrange;199,1;818;32;0,906612664
r0:5-rho:0.9-M:10-K:0-tau:1-n:4;0;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;1;lagrange;183,8;620;61;0,835858773
r0:5-rho:0.9-M:10-K:0-tau:1-n:3;0;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;1;lagrange;165,7;372;58;0,748124537
r0:5-rho:0.9-M:10-K:0-tau:0.5-n:8;0;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,5;lagrange;490,3;1444;31;2.258.193.712.499.630
r0:5-rho:0.9-M:10-K:0-tau:0.5-n:7;0;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,5;lagrange;228,3;572;84;10.483.873.133.009.100
r0:5-rho:0.9-M:10-K:0-tau:0.5-n:6;0;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,5;lagrange;281,6;654;51;1.290.393.925.899.110
r0:5-rho:0.9-M:10-K:0-tau:0.5-n:5;0;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,5;lagrange;206,6;486;84;0,938954577
r0:5-rho:0.9-M:10-K:0-tau:0.5-n:4;0;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,5;lagrange;245,6;991;77;11.193.974.402.995.000
r0:5-rho:0.9-M:10-K:0-tau:0.5-n:3;0;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,5;lagrange;175,5;612;42;0,791245453
r0:5-rho:0.9-M:10-K:0-tau:0.1-n:8;0;10;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,1;lagrange;344,7;1123;100;15.906.375.314.996.600
r0:5-rho:0.9-M:10-K:0-tau:0.1-n:7;0;10;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,1;lagrange;315,3;547;97;1.464.990.338.899.950
r0:5-rho:0.9-M:10-K:0-tau:0.1-n:6;0;10;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,1;lagrange;306,5;839;93;14.107.347.179.000.400
r0:5-rho:0.9-M:10-K:0-tau:0.1-n:5;0;10;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,1;lagrange;261;503;79;11.862.050.575.000.400
r0:5-rho:0.9-M:10-K:0-tau:0.1-n:4;0;10;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,1;lagrange;144,6;316;92;0,654503936
r0:5-rho:0.9-M:10-K:0-tau:0.1-n:3;0;10;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,1;lagrange;112,8;233;35;0,509393048
r0:5-rho:0.9-M:1-K:0.0003-tau:1-n:8;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;1;lagrange;2410,8;4999;187;8.653.552.880.400.090
r0:5-rho:0.9-M:1-K:0.0003-tau:1-n:7;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;1;lagrange;1837,2;4999;379;65.881.238.381.000.000
r0:5-rho:0.9-M:1-K:0.0003-tau:1-n:6;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;1;lagrange;2103,6;4999;489;753.883.135.139.913
r0:5-rho:0.9-M:1-K:0.0003-tau:1-n:5;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;1;lagrange;1625,5;4999;244;5.854.844.993.300.500
r0:5-rho:0.9-M:1-K:0.0003-tau:1-n:4;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;1;lagrange;1048,9;2427;395;37.964.079.006.997.000
r0:5-rho:0.9-M:1-K:0.0003-tau:1-n:3;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;1;lagrange;659,5;1362;289;2.362.934.132.499.500
r0:5-rho:0.9-M:1-K:0.0003-tau:0.5-n:8;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,5;lagrange;2124,7;4999;247;7.640.121.464.600.080
r0:5-rho:0.9-M:1-K:0.0003-tau:0.5-n:7;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,5;lagrange;1837,5;4604;432;6.586.002.684.899.720
r0:5-rho:0.9-M:1-K:0.0003-tau:0.5-n:6;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,5;lagrange;2560,7;4999;414;9.169.715.567.798.990
r0:5-rho:0.9-M:1-K:0.0003-tau:0.5-n:5;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,5;lagrange;1409,1;2875;224;5.120.496.866.200.110
r0:5-rho:0.9-M:1-K:0.0003-tau:0.5-n:4;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,5;lagrange;1316,7;2573;371;4.716.728.720.800.890
r0:5-rho:0.9-M:1-K:0.0003-tau:0.5-n:3;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,5;lagrange;1391,4;4441;339;49.643.287.982.995.300
r0:5-rho:0.9-M:1-K:0.0003-tau:0.1-n:8;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,1;lagrange;1992;3192;688;7.138.001.343.299.400
r0:5-rho:0.9-M:1-K:0.0003-tau:0.1-n:7;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,1;lagrange;2268,3;4999;755;8.126.338.208.699.590
r0:5-rho:0.9-M:1-K:0.0003-tau:0.1-n:6;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,1;lagrange;2051,4;4991;766;7.337.820.772.599.660
r0:5-rho:0.9-M:1-K:0.0003-tau:0.1-n:5;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,1;lagrange;1621,9;4217;681;5.811.190.075.500.050
r0:5-rho:0.9-M:1-K:0.0003-tau:0.1-n:4;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,1;lagrange;999;2063;323;35.886.625.136.001.300
r0:5-rho:0.9-M:1-K:0.0003-tau:0.1-n:3;0,0003;1;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,1;lagrange;1609,2;4999;452;57.448.348.124.991.700
r0:5-rho:0.9-M:1-K:0.0005-tau:1-n:8;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;1;lagrange;2344,3;4999;1158;851.214.265.400.049
r0:5-rho:0.9-M:1-K:0.0005-tau:1-n:7;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;1;lagrange;1686,5;4999;790;6.069.780.862.200.420
r0:5-rho:0.9-M:1-K:0.0005-tau:1-n:6;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;1;lagrange;1924,5;4670;708;6.881.499.050.599.810
r0:5-rho:0.9-M:1-K:0.0005-tau:1-n:5;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;1;lagrange;1675;3946;553;5.980.390.757.598.790
r0:5-rho:0.9-M:1-K:0.0005-tau:1-n:4;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;1;lagrange;1136,9;1698;430;4.073.320.033.900.380
r0:5-rho:0.9-M:1-K:0.0005-tau:1-n:3;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;1;lagrange;1011,6;3062;208;3.637.626.050.200.190
r0:5-rho:0.9-M:1-K:0.0005-tau:0.5-n:8;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,5;lagrange;1493,9;2426;792;5.360.557.248.600.520
r0:5-rho:0.9-M:1-K:0.0005-tau:0.5-n:7;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,5;lagrange;1739,5;4999;445;6.233.262.564.199.680
r0:5-rho:0.9-M:1-K:0.0005-tau:0.5-n:6;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,5;lagrange;2095,2;4999;427;7.508.072.250.800.610
r0:5-rho:0.9-M:1-K:0.0005-tau:0.5-n:5;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,5;lagrange;1898,3;3986;1080;6.787.195.205.999.880
r0:5-rho:0.9-M:1-K:0.0005-tau:0.5-n:4;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,5;lagrange;1652,7;4999;565;5.912.840.414.300.440
r0:5-rho:0.9-M:1-K:0.0005-tau:0.5-n:3;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,5;lagrange;1018,1;2325;362;363.115.506.220.056
r0:5-rho:0.9-M:1-K:0.0005-tau:0.1-n:8;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,1;lagrange;2224;4999;840;7.973.646.244.099.650
r0:5-rho:0.9-M:1-K:0.0005-tau:0.1-n:7;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,1;lagrange;2570,2;4999;489;920.336.125.499.889
r0:5-rho:0.9-M:1-K:0.0005-tau:0.1-n:6;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,1;lagrange;1820,2;4401;724;6.552.600.402.801.180
r0:5-rho:0.9-M:1-K:0.0005-tau:0.1-n:5;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,1;lagrange;1974,5;4999;523;7.050.686.944.299.370
r0:5-rho:0.9-M:1-K:0.0005-tau:0.1-n:4;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,1;lagrange;1325,2;3583;398;4.722.920.962.699.570
r0:5-rho:0.9-M:1-K:0.0005-tau:0.1-n:3;0,0005;1;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,1;lagrange;1260,8;4636;254;4.489.098.631.100.200
r0:5-rho:0.9-M:1-K:0.0007-tau:1-n:8;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;1;lagrange;1380,2;2397;575;496.236.501.569.947
r0:5-rho:0.9-M:1-K:0.0007-tau:1-n:7;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;1;lagrange;1951,6;3578;885;7.040.159.988.500.810
r0:5-rho:0.9-M:1-K:0.0007-tau:1-n:6;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;1;lagrange;2172,3;4999;521;7.768.594.266.999.570
r0:5-rho:0.9-M:1-K:0.0007-tau:1-n:5;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;1;lagrange;1776,1;4999;707;6.353.136.968.199.390
r0:5-rho:0.9-M:1-K:0.0007-tau:1-n:4;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;1;lagrange;1490,4;2864;567;5.302.227.995.099.380
r0:5-rho:0.9-M:1-K:0.0007-tau:1-n:3;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;1;lagrange;1413,4;2267;453;5.045.323.988.399.460
r0:5-rho:0.9-M:1-K:0.0007-tau:0.5-n:8;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,5;lagrange;2273;3962;1088;8.149.414.377.000.350
r0:5-rho:0.9-M:1-K:0.0007-tau:0.5-n:7;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,5;lagrange;2317,4;4999;629;8.307.823.158.700.190
r0:5-rho:0.9-M:1-K:0.0007-tau:0.5-n:6;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,5;lagrange;2544,5;4999;914;9.092.985.075.300.380
r0:5-rho:0.9-M:1-K:0.0007-tau:0.5-n:5;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,5;lagrange;1548,1;4377;405;5.542.502.265.900.830
r0:5-rho:0.9-M:1-K:0.0007-tau:0.5-n:4;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,5;lagrange;1358,3;2505;400;4.861.039.511.801.200
r0:5-rho:0.9-M:1-K:0.0007-tau:0.5-n:3;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,5;lagrange;770,9;1934;181;27.498.573.673.001.300
r0:5-rho:0.9-M:1-K:0.0007-tau:0.1-n:8;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,1;lagrange;2552,5;4999;786;916.034.196.029.941
r0:5-rho:0.9-M:1-K:0.0007-tau:0.1-n:7;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,1;lagrange;2792,4;4999;1025;10.044.580.784.499.700
r0:5-rho:0.9-M:1-K:0.0007-tau:0.1-n:6;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,1;lagrange;1965,8;4999;614;703.985.824.570.118
r0:5-rho:0.9-M:1-K:0.0007-tau:0.1-n:5;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,1;lagrange;1783,4;4478;326;6.377.767.169.600.700
r0:5-rho:0.9-M:1-K:0.0007-tau:0.1-n:4;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,1;lagrange;1396,5;3463;308;4.981.645.973.600.090
r0:5-rho:0.9-M:1-K:0.0007-tau:0.1-n:3;0,0007;1;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,1;lagrange;1429,9;3015;245;5.114.603.275.500.120
r0:5-rho:0.9-M:1-K:0.001-tau:1-n:8;0,001;1;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;1;lagrange;3085,9;4999;843;11.053.404.345.099.900
r0:5-rho:0.9-M:1-K:0.001-tau:1-n:7;0,001;1;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;1;lagrange;1851,8;2885;558;6.624.190.170.200.010
r0:5-rho:0.9-M:1-K:0.001-tau:1-n:6;0,001;1;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;1;lagrange;1066,3;2298;453;38.303.496.590.000.500
r0:5-rho:0.9-M:1-K:0.001-tau:1-n:5;0,001;1;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;1;lagrange;1268,4;2688;381;4.550.870.783.599.380
r0:5-rho:0.9-M:1-K:0.001-tau:1-n:4;0,001;1;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;1;lagrange;1566,6;4999;482;5.600.585.693.398.890
r0:5-rho:0.9-M:1-K:0.001-tau:1-n:3;0,001;1;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;1;lagrange;982,6;2129;277;35.136.613.968.003.000
r0:5-rho:0.9-M:1-K:0.001-tau:0.5-n:8;0,001;1;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,5;lagrange;3511,6;4999;1334;12.584.577.418.399.500
r0:5-rho:0.9-M:1-K:0.001-tau:0.5-n:7;0,001;1;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,5;lagrange;2869,6;4999;471;1.028.768.488.210.040
r0:5-rho:0.9-M:1-K:0.001-tau:0.5-n:6;0,001;1;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,5;lagrange;1814,4;4596;352;6.503.948.758.699.690
r0:5-rho:0.9-M:1-K:0.001-tau:0.5-n:5;0,001;1;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,5;lagrange;1545,9;3058;476;5.527.500.419.699.930
r0:5-rho:0.9-M:1-K:0.001-tau:0.5-n:4;0,001;1;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,5;lagrange;1411;2950;328;5.035.736.388.400.250
r0:5-rho:0.9-M:1-K:0.001-tau:0.5-n:3;0,001;1;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,5;lagrange;1263,4;2610;163;4.513.099.694.499.390
r0:5-rho:0.9-M:1-K:0.001-tau:0.1-n:8;0,001;1;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,1;lagrange;3457,5;4999;1668;12.410.495.510.000.300
r0:5-rho:0.9-M:1-K:0.001-tau:0.1-n:7;0,001;1;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,1;lagrange;3514,4;4999;513;1.260.108.140.950.030
r0:5-rho:0.9-M:1-K:0.001-tau:0.1-n:6;0,001;1;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,1;lagrange;2160,2;3853;624;7.714.469.966.100.290
r0:5-rho:0.9-M:1-K:0.001-tau:0.1-n:5;0,001;1;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,1;lagrange;1734,3;3768;372;6.201.513.339.400.110
r0:5-rho:0.9-M:1-K:0.001-tau:0.1-n:4;0,001;1;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,1;lagrange;1291,8;4177;266;4.609.164.439.899.900
r0:5-rho:0.9-M:1-K:0.001-tau:0.1-n:3;0,001;1;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,1;lagrange;1404,2;4999;249;50.004.008.020.987.300
r0:5-rho:0.9-M:1-K:0-tau:1-n:8;0;1;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;1;lagrange;2477,6;4942;418;8.876.157.073.200.730
r0:5-rho:0.9-M:1-K:0-tau:1-n:7;0;1;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;1;lagrange;1950,8;4396;558;6.992.661.811.599.100
r0:5-rho:0.9-M:1-K:0-tau:1-n:6;0;1;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;1;lagrange;2040;3535;267;73.043.759.883.992.600
r0:5-rho:0.9-M:1-K:0-tau:1-n:5;0;1;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;1;lagrange;1397,4;2769;408;49.892.748.364
r0:5-rho:0.9-M:1-K:0-tau:1-n:4;0;1;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;1;lagrange;1570,6;3812;586;5.612.040.660.699.130
r0:5-rho:0.9-M:1-K:0-tau:1-n:3;0;1;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;1;lagrange;1126,7;2647;263;4.047.357.931.699.660
r0:5-rho:0.9-M:1-K:0-tau:0.5-n:8;0;1;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,5;lagrange;1542,2;4983;396;5.532.931.321.799.690
r0:5-rho:0.9-M:1-K:0-tau:0.5-n:7;0;1;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,5;lagrange;2250,4;4999;324;8.063.804.130.599.600
r0:5-rho:0.9-M:1-K:0-tau:0.5-n:6;0;1;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,5;lagrange;1947,3;4564;424;6.969.446.825.800.690
r0:5-rho:0.9-M:1-K:0-tau:0.5-n:5;0;1;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,5;lagrange;1382,1;4310;427;4.941.843.027.599.670
r0:5-rho:0.9-M:1-K:0-tau:0.5-n:4;0;1;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,5;lagrange;1198,3;2289;555;42.701.113.000.992.300
r0:5-rho:0.9-M:1-K:0-tau:0.5-n:3;0;1;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,5;lagrange;940,6;2298;216;33.771.892.657.998.200
r0:5-rho:0.9-M:1-K:0-tau:0.1-n:8;0;1;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,9;0,5;0,1;lagrange;2561,6;4999;578;9.179.404.405.600.500
r0:5-rho:0.9-M:1-K:0-tau:0.1-n:7;0;1;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;0,1;lagrange;1946,1;4999;364;69.802.882.433.999.900
r0:5-rho:0.9-M:1-K:0-tau:0.1-n:6;0;1;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,9;0,5;0,1;lagrange;2039,3;4249;553;7.309.378.771.099.720
r0:5-rho:0.9-M:1-K:0-tau:0.1-n:5;0;1;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,9;0,5;0,1;lagrange;2264,2;4999;467;8.099.845.744.400.220
r0:5-rho:0.9-M:1-K:0-tau:0.1-n:4;0;1;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,1;lagrange;1016,1;1739;468;36.237.265.226.998.700
r0:5-rho:0.9-M:1-K:0-tau:0.1-n:3;0;1;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,9;0,5;0,1;lagrange;1210,7;2215;586;4.340.874.432.399.860
r0:1-rho:0.7-M:100-K:0.001-tau:0.1-n:8;0,001;100;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,7;0,5;0,1;lagrange;26;67;7;0,19695622
r0:5-rho:0.9-M:100-K:0.0005-tau:0.1-n:4;0,0005;100;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,9;0,5;0,1;lagrange;26,1;41;11;0,179325358
r0:5-rho:0.7-M:100-K:0.001-tau:1-n:4;0,001;100;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;1;lagrange;26,1;37;13;0,178600355
r0:1-rho:0.7-M:100-K:0.001-tau:0.5-n:6;0,001;100;1000000;200;200;2;0,5;0,01;0,01;6;1;10;0,7;0,5;0,5;lagrange;26,1;84;8;0,188818484
r0:1-rho:0.6-M:100-K:0.001-tau:1-n:8;0,001;100;1000000;200;200;2;0,5;0,01;0,01;8;1;10;0,6;0,5;1;lagrange;26,1;63;6;0,198363433
r0:5-rho:0.9-M:100-K:0.001-tau:1-n:7;0,001;100;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,9;0,5;1;lagrange;26,3;68;11;0,194727462
r0:1-rho:0.8-M:100-K:0.0003-tau:1-n:5;0,0003;100;1000000;200;200;2;0,5;0,01;0,01;5;1;10;0,8;0,5;1;lagrange;26,3;42;11;0,187819158
