Name;K;M;M1;N;N1;T;X0;eps;h;n;r0;repetition;rho;sigma;tau;tipo;average;max;min;timeSGD
r0:5-rho:0.7-M:1000-K:0.0007-tau:1-n:6;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;1;lagrange;10;21;6;0,408952108
r0:5-rho:0.7-M:1000-K:0.0007-tau:1-n:5;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;1;lagrange;10;18;8;0,377448294
r0:5-rho:0.7-M:1000-K:0.0007-tau:1-n:4;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;1;lagrange;11,4;14;10;0,393170101
r0:5-rho:0.7-M:1000-K:0.0007-tau:1-n:3;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;1;lagrange;16,9;25;13;0,531906287
r0:5-rho:0.7-M:1000-K:0.0007-tau:0.5-n:8;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,5;lagrange;8;14;4;0,383762161
r0:5-rho:0.7-M:1000-K:0.0007-tau:0.5-n:7;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,5;lagrange;8,2;20;5;0,366295714
r0:5-rho:0.7-M:1000-K:0.0007-tau:0.5-n:6;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,5;lagrange;8,9;12;7;0,366347254
r0:5-rho:0.7-M:1000-K:0.0007-tau:0.5-n:5;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,5;lagrange;9,5;12;8;0,359248961
r0:5-rho:0.7-M:1000-K:0.0007-tau:0.5-n:4;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,5;lagrange;12,6;23;10;0,433514402
r0:5-rho:0.7-M:1000-K:0.0007-tau:0.5-n:3;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,5;lagrange;17,5;24;13;0,554201937
r0:5-rho:0.7-M:1000-K:0.0007-tau:0.1-n:8;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,1;lagrange;6,3;13;4;0,30584011
r0:5-rho:0.7-M:1000-K:0.0007-tau:0.1-n:7;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,1;lagrange;8,3;13;5;0,371225734
r0:5-rho:0.7-M:1000-K:0.0007-tau:0.1-n:6;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,1;lagrange;8,6;12;6;0,352323394
r0:5-rho:0.7-M:1000-K:0.0007-tau:0.1-n:5;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,1;lagrange;11;20;8;0,413691857
r0:5-rho:0.7-M:1000-K:0.0007-tau:0.1-n:4;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,1;lagrange;11,3;14;10;0,390894751
r0:5-rho:0.7-M:1000-K:0.0007-tau:0.1-n:3;0,0007;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,1;lagrange;17,2;33;12;0,543442116
r0:5-rho:0.7-M:1000-K:0.001-tau:1-n:8;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;1;lagrange;8;17;5;0,384737672
r0:5-rho:0.7-M:1000-K:0.001-tau:1-n:7;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;1;lagrange;9,4;24;5;0,419019162
r0:5-rho:0.7-M:1000-K:0.001-tau:1-n:6;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;1;lagrange;9,8;14;8;0,40051512
r0:5-rho:0.7-M:1000-K:0.001-tau:1-n:5;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;1;lagrange;10,2;16;8;0,384317675
r0:5-rho:0.7-M:1000-K:0.001-tau:1-n:4;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;1;lagrange;14,1;21;10;0,483366133
r0:5-rho:0.7-M:1000-K:0.001-tau:1-n:3;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;1;lagrange;17,9;24;12;0,564120944
r0:5-rho:0.7-M:1000-K:0.001-tau:0.5-n:8;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,5;lagrange;10,7;23;5;0,506339785
r0:5-rho:0.7-M:1000-K:0.001-tau:0.5-n:7;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,5;lagrange;10,8;20;5;0,475945558
r0:5-rho:0.7-M:1000-K:0.001-tau:0.5-n:6;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,5;lagrange;8,8;13;6;0,361040506
r0:5-rho:0.7-M:1000-K:0.001-tau:0.5-n:5;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,5;lagrange;10;14;8;0,376862759
r0:5-rho:0.7-M:1000-K:0.001-tau:0.5-n:4;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,5;lagrange;14,4;25;11;0,493757236
r0:5-rho:0.7-M:1000-K:0.001-tau:0.5-n:3;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,5;lagrange;17,6;28;12;0,55523077
r0:5-rho:0.7-M:1000-K:0.001-tau:0.1-n:8;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,1;lagrange;7,1;9;5;0,341227326
r0:5-rho:0.7-M:1000-K:0.001-tau:0.1-n:7;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,1;lagrange;8,7;20;5;0,388319569
r0:5-rho:0.7-M:1000-K:0.001-tau:0.1-n:6;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,1;lagrange;9,4;14;6;0,384402231
r0:5-rho:0.7-M:1000-K:0.001-tau:0.1-n:5;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,1;lagrange;10,2;16;8;0,3846012
r0:5-rho:0.7-M:1000-K:0.001-tau:0.1-n:4;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,1;lagrange;12,6;21;10;0,433104248
r0:5-rho:0.7-M:1000-K:0.001-tau:0.1-n:3;0,001;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,1;lagrange;18,2;29;12;0,574305626
r0:5-rho:0.7-M:1000-K:0-tau:1-n:8;0;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;1;lagrange;7;20;4;0,336035256
r0:5-rho:0.7-M:1000-K:0-tau:1-n:7;0;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;1;lagrange;6,8;11;5;0,304539442
r0:5-rho:0.7-M:1000-K:0-tau:1-n:6;0;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;1;lagrange;8,7;13;7;0,357808018
r0:5-rho:0.7-M:1000-K:0-tau:1-n:5;0;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;1;lagrange;10,3;15;8;0,38930352
r0:5-rho:0.7-M:1000-K:0-tau:1-n:4;0;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;1;lagrange;12,7;18;10;0,437977399
r0:5-rho:0.7-M:1000-K:0-tau:1-n:3;0;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;1;lagrange;19,4;41;12;0,609922273
r0:5-rho:0.7-M:1000-K:0-tau:0.5-n:8;0;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,5;lagrange;7,5;11;5;0,362367897
r0:5-rho:0.7-M:1000-K:0-tau:0.5-n:7;0;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,5;lagrange;10,6;20;6;0,465469694
r0:5-rho:0.7-M:1000-K:0-tau:0.5-n:6;0;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,5;lagrange;9,1;15;6;0,372363215
r0:5-rho:0.7-M:1000-K:0-tau:0.5-n:5;0;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,5;lagrange;10,3;16;7;0,387784343
r0:5-rho:0.7-M:1000-K:0-tau:0.5-n:4;0;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,5;lagrange;11,6;15;10;0,400293336
r0:5-rho:0.7-M:1000-K:0-tau:0.5-n:3;0;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,5;lagrange;19,5;29;13;0,613212897
r0:5-rho:0.7-M:1000-K:0-tau:0.1-n:8;0;1000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,7;0,5;0,1;lagrange;7,2;16;4;0,346219631
r0:5-rho:0.7-M:1000-K:0-tau:0.1-n:7;0;1000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,7;0,5;0,1;lagrange;8,8;18;5;0,390675388
r0:5-rho:0.7-M:1000-K:0-tau:0.1-n:6;0;1000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,7;0,5;0,1;lagrange;9;17;6;0,368785793
r0:5-rho:0.7-M:1000-K:0-tau:0.1-n:5;0;1000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,7;0,5;0,1;lagrange;9,5;13;8;0,359619967
r0:5-rho:0.7-M:1000-K:0-tau:0.1-n:4;0;1000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,7;0,5;0,1;lagrange;11,9;18;10;0,409628812
r0:5-rho:0.7-M:1000-K:0-tau:0.1-n:3;0;1000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,7;0,5;0,1;lagrange;18,1;25;13;0,571268695
r0:5-rho:0.6-M:10000-K:0.0003-tau:1-n:8;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,6;0,5;1;lagrange;5;5;5;3.275.482.812.900.000
r0:5-rho:0.6-M:10000-K:0.0003-tau:1-n:7;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,6;0,5;1;lagrange;6,3;7;6;3.750.986.481.200.010
r0:5-rho:0.6-M:10000-K:0.0003-tau:1-n:6;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,6;0,5;1;lagrange;8;8;8;427.676.515.029.998
r0:5-rho:0.6-M:10000-K:0.0003-tau:1-n:5;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,6;0,5;1;lagrange;10;10;10;4.736.604.396.499.750
r0:5-rho:0.6-M:10000-K:0.0003-tau:1-n:4;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,6;0,5;1;lagrange;13,1;14;13;5.541.730.294.400.250
r0:5-rho:0.6-M:10000-K:0.0003-tau:1-n:3;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,6;0,5;1;lagrange;21,9;28;15;8.150.709.472.900.050
r0:5-rho:0.6-M:10000-K:0.0003-tau:0.5-n:8;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,6;0,5;0,5;lagrange;5,1;6;5;3.348.163.628.799.730
r0:5-rho:0.6-M:10000-K:0.0003-tau:0.5-n:7;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,6;0,5;0,5;lagrange;6,4;7;6;3.829.930.532.900.100
r0:5-rho:0.6-M:10000-K:0.0003-tau:0.5-n:6;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,6;0,5;0,5;lagrange;8;8;8;4.287.875.686.600.090
r0:5-rho:0.6-M:10000-K:0.0003-tau:0.5-n:5;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,6;0,5;0,5;lagrange;10;10;10;4.736.655.380.400.040
r0:5-rho:0.6-M:10000-K:0.0003-tau:0.5-n:4;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,6;0,5;0,5;lagrange;13,1;14;13;5.531.311.138.599.990
r0:5-rho:0.6-M:10000-K:0.0003-tau:0.5-n:3;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,6;0,5;0,5;lagrange;20,9;28;15;7.750.786.593.299.920
r0:5-rho:0.6-M:10000-K:0.0003-tau:0.1-n:8;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,6;0,5;0,1;lagrange;5,2;6;5;34.019.569.117.001.000
r0:5-rho:0.6-M:10000-K:0.0003-tau:0.1-n:7;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,6;0,5;0,1;lagrange;6,2;7;6;36.948.487.331.999.700
r0:5-rho:0.6-M:10000-K:0.0003-tau:0.1-n:6;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,6;0,5;0,1;lagrange;8;8;8;4.268.433.240.800.000
r0:5-rho:0.6-M:10000-K:0.0003-tau:0.1-n:5;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,6;0,5;0,1;lagrange;10;10;10;4.732.594.855.199.930
r0:5-rho:0.6-M:10000-K:0.0003-tau:0.1-n:4;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,6;0,5;0,1;lagrange;13;13;13;548.497.833.170.004
r0:5-rho:0.6-M:10000-K:0.0003-tau:0.1-n:3;0,0003;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,6;0,5;0,1;lagrange;20,5;27;15;7.647.340.541.999.800
r0:5-rho:0.6-M:10000-K:0.0005-tau:1-n:8;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,6;0,5;1;lagrange;5;5;5;32.742.276.688.000.800
r0:5-rho:0.6-M:10000-K:0.0005-tau:1-n:7;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,6;0,5;1;lagrange;6,2;7;6;3.660.696.839.299.990
r0:5-rho:0.6-M:10000-K:0.0005-tau:1-n:6;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,6;0,5;1;lagrange;8;8;8;4.254.997.251.700.110
r0:5-rho:0.6-M:10000-K:0.0005-tau:1-n:5;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,6;0,5;1;lagrange;10,1;11;10;476.040.630.589.996
r0:5-rho:0.6-M:10000-K:0.0005-tau:1-n:4;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,6;0,5;1;lagrange;13;13;13;5.501.032.683.099.760
r0:5-rho:0.6-M:10000-K:0.0005-tau:1-n:3;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,6;0,5;1;lagrange;20,1;27;15;7.448.168.860.900.110
r0:5-rho:0.6-M:10000-K:0.0005-tau:0.5-n:8;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,6;0,5;0,5;lagrange;5,4;7;5;35.380.502.372.001.500
r0:5-rho:0.6-M:10000-K:0.0005-tau:0.5-n:7;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,6;0,5;0,5;lagrange;6,1;7;6;36.389.252.564.000.300
r0:5-rho:0.6-M:10000-K:0.0005-tau:0.5-n:6;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,6;0,5;0,5;lagrange;8;8;8;42.677.663.606.998.900
r0:5-rho:0.6-M:10000-K:0.0005-tau:0.5-n:5;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,6;0,5;0,5;lagrange;10;10;10;47.328.287.086.998.800
r0:5-rho:0.6-M:10000-K:0.0005-tau:0.5-n:4;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,6;0,5;0,5;lagrange;13,2;15;13;5.564.459.231.800.350
r0:5-rho:0.6-M:10000-K:0.0005-tau:0.5-n:3;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,6;0,5;0,5;lagrange;22,6;28;16;8.454.857.037.600.230
r0:5-rho:0.6-M:10000-K:0.0005-tau:0.1-n:8;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,6;0,5;0,1;lagrange;5,2;6;5;3.399.417.215.699.940
r0:5-rho:0.6-M:10000-K:0.0005-tau:0.1-n:7;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,6;0,5;0,1;lagrange;6,1;7;6;36.376.667.975.997.400
r0:5-rho:0.6-M:10000-K:0.0005-tau:0.1-n:6;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,6;0,5;0,1;lagrange;8;8;8;42.715.066.341.999.700
r0:5-rho:0.6-M:10000-K:0.0005-tau:0.1-n:5;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,6;0,5;0,1;lagrange;10;10;10;4.737.587.550.999.880
r0:5-rho:0.6-M:10000-K:0.0005-tau:0.1-n:4;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,6;0,5;0,1;lagrange;13;13;13;5.501.391.671.700.180
r0:5-rho:0.6-M:10000-K:0.0005-tau:0.1-n:3;0,0005;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,6;0,5;0,1;lagrange;21;28;16;7.798.695.670.300.000
r0:5-rho:0.6-M:10000-K:0.0007-tau:1-n:8;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,6;0,5;1;lagrange;5,5;7;5;3.596.880.427.400.170
r0:5-rho:0.6-M:10000-K:0.0007-tau:1-n:7;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,6;0,5;1;lagrange;6;6;6;35.849.836.530.000.100
r0:5-rho:0.6-M:10000-K:0.0007-tau:1-n:6;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,6;0,5;1;lagrange;8,1;9;8;4.331.606.089.200.060
r0:5-rho:0.6-M:10000-K:0.0007-tau:1-n:5;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,6;0,5;1;lagrange;10;10;10;4.720.624.673.499.690
r0:5-rho:0.6-M:10000-K:0.0007-tau:1-n:4;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,6;0,5;1;lagrange;13,2;15;13;556.685.578.889.992
r0:5-rho:0.6-M:10000-K:0.0007-tau:1-n:3;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,6;0,5;1;lagrange;22,1;28;15;8.252.473.041.899.790
r0:5-rho:0.6-M:10000-K:0.0007-tau:0.5-n:8;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,6;0,5;0,5;lagrange;5,2;6;5;33.874.502.333.001.100
r0:5-rho:0.6-M:10000-K:0.0007-tau:0.5-n:7;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,6;0,5;0,5;lagrange;6,3;7;6;37.575.311.304.000.900
r0:5-rho:0.6-M:10000-K:0.0007-tau:0.5-n:6;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,6;0,5;0,5;lagrange;8,1;9;8;4.328.082.897.000.050
r0:5-rho:0.6-M:10000-K:0.0007-tau:0.5-n:5;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,6;0,5;0,5;lagrange;10;10;10;4.728.737.311.200.160
r0:5-rho:0.6-M:10000-K:0.0007-tau:0.5-n:4;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,6;0,5;0,5;lagrange;13,1;14;13;549.621.896.940.007
r0:5-rho:0.6-M:10000-K:0.0007-tau:0.5-n:3;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,6;0,5;0,5;lagrange;23,5;27;18;872.577.880.539.975
r0:5-rho:0.6-M:10000-K:0.0007-tau:0.1-n:8;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,6;0,5;0,1;lagrange;5,2;6;5;33.910.390.801.000.100
r0:5-rho:0.6-M:10000-K:0.0007-tau:0.1-n:7;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,6;0,5;0,1;lagrange;6,2;7;6;36.932.564.245.998.900
r0:5-rho:0.6-M:10000-K:0.0007-tau:0.1-n:6;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,6;0,5;0,1;lagrange;8;8;8;4.309.008.144.200.190
r0:5-rho:0.6-M:10000-K:0.0007-tau:0.1-n:5;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,6;0,5;0,1;lagrange;10,1;11;10;4.779.990.251.300.110
r0:5-rho:0.6-M:10000-K:0.0007-tau:0.1-n:4;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,6;0,5;0,1;lagrange;13,1;14;13;5.526.931.862.300.260
r0:5-rho:0.6-M:10000-K:0.0007-tau:0.1-n:3;0,0007;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,6;0,5;0,1;lagrange;21,3;29;15;793.697.815.150.008
r0:5-rho:0.6-M:10000-K:0.001-tau:1-n:8;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,6;0,5;1;lagrange;5,6;7;5;36.591.978.353.997.500
r0:5-rho:0.6-M:10000-K:0.001-tau:1-n:7;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,6;0,5;1;lagrange;6;6;6;357.778.560.020.015
r0:5-rho:0.6-M:10000-K:0.001-tau:1-n:6;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,6;0,5;1;lagrange;8;8;8;4.275.066.268.999.940
r0:5-rho:0.6-M:10000-K:0.001-tau:1-n:5;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,6;0,5;1;lagrange;10;10;10;4.735.189.682.599.950
r0:5-rho:0.6-M:10000-K:0.001-tau:1-n:4;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,6;0,5;1;lagrange;13,2;14;13;5.568.818.978.900.160
r0:5-rho:0.6-M:10000-K:0.001-tau:1-n:3;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,6;0,5;1;lagrange;20,4;26;15;7.598.574.198.599.810
r0:5-rho:0.6-M:10000-K:0.001-tau:0.5-n:8;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,6;0,5;0,5;lagrange;5,5;6;5;3.603.952.472.599.840
r0:5-rho:0.6-M:10000-K:0.001-tau:0.5-n:7;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,6;0,5;0,5;lagrange;6,2;7;6;36.958.630.150.998.900
r0:5-rho:0.6-M:10000-K:0.001-tau:0.5-n:6;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,6;0,5;0,5;lagrange;8;8;8;4.270.768.099.600.170
r0:5-rho:0.6-M:10000-K:0.001-tau:0.5-n:5;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,6;0,5;0,5;lagrange;10;10;10;47.327.615.127.000.100
r0:5-rho:0.6-M:10000-K:0.001-tau:0.5-n:4;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,6;0,5;0,5;lagrange;13,5;17;13;5.700.999.442.499.960
r0:5-rho:0.6-M:10000-K:0.001-tau:0.5-n:3;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,6;0,5;0,5;lagrange;22,5;30;15;839.975.046.369.982
r0:5-rho:0.6-M:10000-K:0.001-tau:0.1-n:8;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,6;0,5;0,1;lagrange;5,7;6;5;37.268.097.992.997.300
r0:5-rho:0.6-M:10000-K:0.001-tau:0.1-n:7;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,6;0,5;0,1;lagrange;6,2;7;6;36.973.555.229.997.100
r0:5-rho:0.6-M:10000-K:0.001-tau:0.1-n:6;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,6;0,5;0,1;lagrange;8;8;8;4.272.365.293.799.880
r0:5-rho:0.6-M:10000-K:0.001-tau:0.1-n:5;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,6;0,5;0,1;lagrange;10;10;10;4.723.886.874.399.970
r0:5-rho:0.6-M:10000-K:0.001-tau:0.1-n:4;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,6;0,5;0,1;lagrange;13,1;14;12;5.528.357.746.300.020
r0:5-rho:0.6-M:10000-K:0.001-tau:0.1-n:3;0,001;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,6;0,5;0,1;lagrange;20,5;27;16;7.655.449.042.200.050
r0:5-rho:0.6-M:10000-K:0-tau:1-n:8;0;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,6;0,5;1;lagrange;5,4;6;5;3.528.519.667.400.170
r0:5-rho:0.6-M:10000-K:0-tau:1-n:7;0;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,6;0,5;1;lagrange;6,1;7;6;3.641.156.730.000.140
r0:5-rho:0.6-M:10000-K:0-tau:1-n:6;0;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,6;0,5;1;lagrange;8;8;8;4.274.722.055.699.740
r0:5-rho:0.6-M:10000-K:0-tau:1-n:5;0;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,6;0,5;1;lagrange;10;10;10;4.736.161.154.499.850
r0:5-rho:0.6-M:10000-K:0-tau:1-n:4;0;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,6;0,5;1;lagrange;13,3;16;13;560.652.240.360.032
r0:5-rho:0.6-M:10000-K:0-tau:1-n:3;0;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,6;0,5;1;lagrange;20,8;29;15;774.351.558.620.001
r0:5-rho:0.6-M:10000-K:0-tau:0.5-n:8;0;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,6;0,5;0,5;lagrange;5;5;5;3.271.215.535.400.180
r0:5-rho:0.6-M:10000-K:0-tau:0.5-n:7;0;10000;1000000;200;200;2;0,5;0,01;0,01;7;5;10;0,6;0,5;0,5;lagrange;6;6;6;35.768.612.441.002.900
r0:5-rho:0.6-M:10000-K:0-tau:0.5-n:6;0;10000;1000000;200;200;2;0,5;0,01;0,01;6;5;10;0,6;0,5;0,5;lagrange;8;8;8;4.273.546.449.499.910
r0:5-rho:0.6-M:10000-K:0-tau:0.5-n:5;0;10000;1000000;200;200;2;0,5;0,01;0,01;5;5;10;0,6;0,5;0,5;lagrange;9,9;10;9;468.700.439.029.999
r0:5-rho:0.6-M:10000-K:0-tau:0.5-n:4;0;10000;1000000;200;200;2;0,5;0,01;0,01;4;5;10;0,6;0,5;0,5;lagrange;13;13;13;54.826.456.550.999.800
r0:5-rho:0.6-M:10000-K:0-tau:0.5-n:3;0;10000;1000000;200;200;2;0,5;0,01;0,01;3;5;10;0,6;0,5;0,5;lagrange;21,7;29;15;8.101.536.731.200.030
r0:5-rho:0.6-M:10000-K:0-tau:0.1-n:8;0;10000;1000000;200;200;2;0,5;0,01;0,01;8;5;10;0,6;0,5;0,1;lagrange;5;5;5;32.687.004.941.999.400
